X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-12441751.05,4923004.715,6231,782793,NIELS FUGAL SONS LANDFILL,700 N,AMERICAN FORK,UT,84003,NOT AVAILABLE,(801) 785-3152,C&D,OPEN,UTAH,49049,USA,40.39154485,-111.7661513,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.utah.gov/waste-management-and-radiation-control/solid-waste-facilities-permits-and-permitting,10/29/2019 0:00,IMAGERY/OTHER,10/29/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NIELS FUGAL SONS,NOT AVAILABLE,9614R1
-12520493.43,5043995.083,6232,782794,PROMONTORY POINT LANDFILL,WEST SIDE OF THE SOUTHERN TIP OF THE PROMONTORY POINT,PROMONTORY,UT,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,BOX ELDER,49003,USA,41.21425031,-112.4735062,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.utah.gov/waste-management-and-radiation-control/solid-waste-facilities-permits-and-permitting,10/29/2019 0:00,IMAGERY/OTHER,10/29/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,PROMONTORY POINT RESOURCES,NOT AVAILABLE,0202R1
-12447215.14,4857186.692,6233,782795,SUNROC SANTAQUIN LANDFILL,LOCATED WEST OF I-15 AND SOUTH OF EXIT 242,SANTAQUIN,UT,84655,NOT AVAILABLE,(801) 360-1344,C&D,OPEN,UTAH,49023,USA,39.93972189,-111.815236,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.utah.gov/waste-management-and-radiation-control/solid-waste-facilities-permits-and-permitting,10/29/2019 0:00,IMAGERY/OTHER,10/29/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SUNROC CORPORATION,NOT AVAILABLE,1404
-12489590.38,4607592.487,6234,782796,TRI-CITY LANDFILL,W 600 S ST,KINGSTON,UT,84740,NOT AVAILABLE,(435) 577-2840,C&D,OPEN,PIUTE,49031,USA,38.19911564,-112.1958993,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.utah.gov/waste-management-and-radiation-control/solid-waste-facilities-permits-and-permitting,10/29/2019 0:00,IMAGERY/OTHER,10/29/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,PIUTE COUNTY,NOT AVAILABLE,9504R2
-12433186.15,4629917.008,6235,782797,WAYNE COUNTY LONG HOLLOW LANDFILL,LONG HOLLOW ROAD,LOA,UT,84747,NOT AVAILABLE,(435) 836-2765,MUNICIPAL,OPEN,WAYNE,49055,USA,38.35654626,-111.6892115,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://deq.utah.gov/waste-management-and-radiation-control/solid-waste-facilities-permits-and-permitting,10/29/2019 0:00,IMAGERY/OTHER,10/29/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WAYNE COUNTY,NOT AVAILABLE,9416R2
-12465202.47,4976888.142,6236,782798,SALT LAKE CD TRANSFER STATION,3550 WEST 500 SOUTH,SALT LAKE CITY,UT,84104,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,SALT LAKE,49035,USA,40.75919866,-111.976819,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://deq.utah.gov/waste-management-and-radiation-control/solid-waste-facilities-permits-and-permitting,10/29/2019 0:00,IMAGERY/OTHER,10/30/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SW109
-9059364.464,4478638.993,6237,782799,BOISSEVIAN TRANSFER STATION,NOT AVAILABLE,BOISSEVIAN,VA,24606,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,TAZEWELL,51185,USA,37.28308506,-81.38165562,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,10/30/2019 0:00,UNVERIFIED,10/31/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,PBR004
-8762500.754,4632582.579,6238,782800,CITY OF HARRISONBURG SW MGMT FACILITY - BERRY ROAD,BERRY ROAD,HARRISONBURG,VA,22840,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,ROCKINGHAM,51165,USA,38.37532082,-78.71488354,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,10/30/2019 0:00,UNVERIFIED,10/31/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,PBR628
-8537849.626,4434148.236,6239,782801,SPSA - ISLE OF WIGHT TRANSFER STATION,13191 FOURSQUARE RD,SMITHFIELD,VA,23430,NOT AVAILABLE,(757) 961-3874,TRANSFER,OPEN,ISLE OF WIGHT,51093,USA,36.96441772,-76.69680813,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,10/30/2019 0:00,IMAGERY/OTHER,10/31/2019 0:00,https://spsa.com/what-we-do/our-facilities/isle-wight,NOT AVAILABLE,NOT AVAILABLE,SPSA,NOT AVAILABLE,PBR193
-8710268.738,4572684.159,6240,782802,TROY TRANSFER,NOT AVAILABLE,TROY,VA,22947,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,FLUVANNA,51065,USA,37.95226151,-78.24567536,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,10/30/2019 0:00,UNVERIFIED,10/31/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,PBR561
-13381379.96,6053416.226,6241,782803,CITY OF ENTIAT INERT WASTE LANDFILL,US 97A,ENTIAT,WA,98822,NOT AVAILABLE,(509) 699-9818,C&D,OPEN,CHELAN,53007,USA,47.67778535,-120.2069814,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://ecology.wa.gov/Research-Data/Data-resources/Solid-waste-recycling-data,5/3/2019 0:00,UNVERIFIED,11/6/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CITY OF ENTIAT,NOT AVAILABLE,NOT AVAILABLE
-13032743.87,5846346.216,6242,782804,D&N ENTERPRISES,1615 CHESTNUT,CLARKSTON,WA,99403,NOT AVAILABLE,(509) 791-1042,C&D,OPEN,ASOTIN,53003,USA,46.4103035,-117.0751301,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://ecology.wa.gov/Research-Data/Data-resources/Solid-waste-recycling-data,5/3/2019 0:00,IMAGERY/OTHER,11/6/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-13167953.91,5792799.839,6243,782805,EAST ISSACS AVENUE INERT WASTE LANDFILL,2740 EAST ISAACS AVENUE,WALLA WALLA,WA,99362,NOT AVAILABLE,(509) 527-4463,C&D,OPEN,WALLA WALLA,53071,USA,46.07764008,-118.2897426,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://ecology.wa.gov/Research-Data/Data-resources/Solid-waste-recycling-data,5/3/2019 0:00,IMAGERY/OTHER,11/6/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-13351119.6,6086635.134,6244,782806,INERT WASTE LANDFILL,120 HOWARDS FLAT ROAD,CHELAN,WA,98816,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,CHELAN,53007,USA,47.87831816,-119.935148,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://ecology.wa.gov/Research-Data/Data-resources/Solid-waste-recycling-data,5/3/2019 0:00,IMAGERY/OTHER,11/6/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-13695970.9,6199723.62,6245,782808,SAN JUAN ISLAND DROP BOX,212 SUTTON RD,FRIDAY HARBOR,WA,98250,NOT AVAILABLE,(360) 370-0534,TRANSFER,OPEN,SAN JUAN,53055,USA,48.55520721,-123.0329999,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://ecology.wa.gov/Research-Data/Data-resources/Solid-waste-recycling-data,5/3/2019 0:00,IMAGERY/OTHER,11/7/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-13667281.14,5819627.522,6246,782810,COWLITZ COUNTY HEADQUARTERS LANDFILL,3434 SOUTH SILVERLAKE ROAD,CASTLE ROCK,WA,98611,NOT AVAILABLE,(360) 636-7080,MUNICIPAL,OPEN,COWLITZ,53015,USA,46.2445625,-122.7752754,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://ecology.wa.gov/Research-Data/Data-resources/Solid-waste-recycling-data,5/3/2019 0:00,IMAGERY/OTHER,11/11/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9101105.41,4525892.301,6247,782811,MORGAN SANITATION,PO BOX 779,HANOVER,WV,24839,NOT AVAILABLE,(304) 664-3726,TRANSFER,OPEN,WYOMING,54109,USA,37.62006783,-81.75662092,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dep.wv.gov/WWE/permit/solidwaste/Pages/default.aspx,9/20/2019 0:00,UNVERIFIED,11/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWF 5030
-9958809.625,5255353.356,6248,782812,GREENT COUNTY LF,W2002 CTH SS,BRODHEAD,WI,53520,53520,NOT AVAILABLE,C&D,OPEN,GREEN,55045,USA,42.6268987,-89.46150897,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,4334
-10237718.36,5603843.798,6249,782813,ENVIRO-SERIVES OF WISCONSIN,E3902 STATE RD 29,MENOMONIE,WI,54751,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,DUNN,55033,USA,44.88760044,-91.96698874,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,3705
-10135827.42,5811974.749,6250,782814,NAMAKAGON TN DEMOLITION LF,25205 OLD NAMAKAGON,NAMAKAGON,WI,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,BAYFIELD,55007,USA,46.1969984,-91.05168688,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,3434
-9989842.483,5692509.206,6251,782815,PACKAGING CORP OF AMERICA - TOMAHAWK LF,N9090 CTH E,BRADLEY,WI,54487,NOT AVAILABLE,(715) 453-2131,C&D,OPEN,LINCOLN,55069,USA,45.4491431,-89.74028188,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,3114
-9999781.919,5531482.999,6252,782816,WATER QUALITY CENTER LF,2811 FIFTH AVE N,WISCONSIN RAPIDS,WI,54495,NOT AVAILABLE,(715) 422-3017,C&D,OPEN,WOOD,55141,USA,44.42521677,-89.82956935,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,2488
-9731990.979,5592497.422,6253,782817,LAUS HANDY BINS LLC,2991 WANIK RD,STURGEON BAY,WI,54235,NOT AVAILABLE,(920) 746-9300,TRANSFER,OPEN,BROWN,55029,USA,44.81534113,-87.42396241,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9805972.795,5458329.44,6254,782818,MID-SHORES DISPOSAL INC,1802 ROOSEVELT AVE,NEW HOLSTEIN,WI,53061,1151,(920) 898-5498,TRANSFER,OPEN,CALUMET,55015,USA,43.95402008,-88.08855237,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10110176.3,5615577.96,6255,782819,EXPRESS DISPOSAL INC,N14985 TIEMAN AVE,THORP,WI,54771,7306,(715) 669-3868,TRANSFER,OPEN,CLARK,55019,USA,44.962234,-90.82125893,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10114437.04,5510290.164,6256,782820,MODERN DISPOSAL SYSTEMS,401 PINE VIEW RD,BLACK RIVER FALLS,WI,54615,NOT AVAILABLE,(608) 382-7897,TRANSFER,OPEN,JACKSON,55053,USA,44.28909708,-90.85953387,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9877131.686,5289810.982,6257,782821,JOHNS DISPOSAL SERVICE INC - WHITEWATER,107 COUNTY ROAD U,WHITEWATER,WI,53190,2949,(262) 473-4700,TRANSFER,OPEN,JEFFERSON,55055,USA,42.8542337,-88.72778357,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10159787.77,5459762.747,6258,782822,RUNDE METAL RECYCLING LLC,643 COMMERCE ST,HOLMEN,WI,54636,9300,(608) 526-9358,TRANSFER,OPEN,LA CROSSE,55063,USA,43.96328848,-91.26692637,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9923345.814,5647972.108,6259,782823,B & B CONTAINERS LLC,380 RUSCH RD,ANTIGO,WI,54409,2926,(715) 623-3454,TRANSFER,OPEN,LANGLADE,55067,USA,45.16776928,-89.14293215,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9832936.334,5534046.09,6260,782824,TLB WOOD PRODUCTS LLC,N5624 COUNTY ROAD,SETMOUR,WI,54165,8135,(920) 833-9031,TRANSFER,OPEN,OUTAGAMIE,55087,USA,44.44165784,-88.33076997,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9804112.487,5284475.552,6261,782825,JOHNS DISPOSAL SERVICE INC - FRANKSVILLE,7311 OMEGA CIR,FRANKSVILLE,WI,53216,NOT AVAILABLE,(262) 473-4700,TRANSFER,OPEN,RACINE,55101,USA,42.81908761,-88.07184094,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9936596.183,5768622.687,6262,782826,EAGLE WASTE & RECYCLING INC - TRANSFER STA,701 RECYCLING,EAGLE RIVER,WI,54521,NOT AVAILABLE,(715) 477-0077,TRANSFER,OPEN,VILAS,55125,USA,45.92677544,-89.26196223,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,UNVERIFIED,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9841741.273,5314103.799,6263,782827,BADGER MATERIALS RECYCLING LLC,W329 S1755 JONES ROAD,DELAFIELD,WI,53018,NOT AVAILABLE,(262) 770-8668,TRANSFER,OPEN,WAUKESHA,55133,USA,43.01400504,-88.40986608,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10009585.74,5433527.151,6264,782828,CLARK DISPOSAL,N4225 25TH AVE,MAUSTON,WI,53948,9819,(608) 847-6734,TRANSFER,OPEN,JUNEAU,55057,USA,43.7934086,-89.91763856,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,UNVERIFIED,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9823256.227,5312030.433,6265,782829,COUNTY OF WAUKESHA,220 S PRAIRIE AVE,WAUKESHA,WI,53186,NOT AVAILABLE,(262) 895-3200,TRANSFER,OPEN,WAUKESHA,55133,USA,43.0003849,-88.24381208,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,UNVERIFIED,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9836435.773,5508832.644,6266,782830,LANDFILL REDUCTION AND RECYCLING INC,3001 E GLENDALE AVE,APPLETON,WI,54911,8696,(920) 319-8118,TRANSFER,OPEN,OUTAGAMIE,55087,USA,44.27972394,-88.36220597,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://dnr.wi.gov/topic/waste/licenses.html,6/17/2019 0:00,IMAGERY/OTHER,11/27/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10617402.16,3390539.363,6267,782831,BRAZORIA COUNTY RECYCLING CENTER TRANSFER STATION FACILITY,10315 FM 523,ANGLETON,TX,77515,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,BRAZORIA,48039,USA,29.11694824,-95.3777464,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.tceq.texas.gov/permitting/waste_permits/msw_permits/msw-data,5/3/2019 0:00,UNVERIFIED,12/19/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RN102935814
-10712472.54,3974541.203,6268,782834,FANNIN COUNTY TRANSFER STATION,2024 FM 87,BONHAM,TX,75418,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,FANNIN,48147,USA,33.59494015,-96.23177815,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.tceq.texas.gov/permitting/waste_permits/msw_permits/msw-data,5/3/2019 0:00,IMAGERY/OTHER,12/20/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RN109549873
-10672583.82,3369776.309,6269,782835,MATAGORDA COUNTY TRANSFER STATION,.6 MILES SE OF INTERSECTION OF FM 2540 AND FM 457,BAY CITY,TX,77306,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,MATAGORDA,48321,USA,28.95387221,-95.87345163,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.tceq.texas.gov/permitting/waste_permits/msw_permits/msw-data,5/3/2019 0:00,UNVERIFIED,12/20/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RN101477941
-10617907.28,3545107.092,6270,782836,MID AMERICA CONTRACTORS LLC,3995 FM 1485 RD,CONROE,TX,77306,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,MONTGOMERY,48339,USA,30.32277262,-95.38228399,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.tceq.texas.gov/permitting/waste_permits/msw_permits/msw-data,5/3/2019 0:00,IMAGERY/OTHER,12/20/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RN104020870
-10866891.53,3544195.365,6271,782837,RIVER CITY RECYCLES,8000 DAFFAN LN,AUSTIN,TX,78724,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,TRAVIS,48453,USA,30.31570263,-97.61894751,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.tceq.texas.gov/permitting/waste_permits/msw_permits/msw-data,5/3/2019 0:00,IMAGERY/OTHER,12/20/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RN105380380
-10637768.98,3476551.048,6272,782838,SAM HOUSTON RECYCLING CENTER TRANSFER STATION,1138 W BELT DR N,HOUSTON,TX,77043,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,HARRIS,48201,USA,29.78973717,-95.5607046,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www.tceq.texas.gov/permitting/waste_permits/msw_permits/msw-data,5/3/2019 0:00,UNVERIFIED,12/20/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RN103163440
-9606283.629,4336789.717,6273,782839,CEDAR GROVE LANDFILL,378 DUMP ROAD,LEBANON,TN,37087,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,WILSON,47189,USA,36.26241579,-86.29471408,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://environment-online.tn.gov:8080/pls/enf_reports/f?p=19035:34001:0:::::,5/2/2019 0:00,IMAGERY/OTHER,1/3/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SNL950000267
-9326979.826,4328173.583,6274,782840,UNION COUNTY LANDFILL,295 WOLFE ROAD,LUTTRELL,TN,37779,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,UNION,47173,USA,36.19998193,-83.78568532,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://environment-online.tn.gov:8080/pls/enf_reports/f?p=19035:34001:0:::::,5/2/2019 0:00,IMAGERY/OTHER,1/3/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SNL870000088
-10021364.15,4188927.905,6275,782841,"CHANDLER DEMOLITION COMPANY, INC",955 LEVEE ROAD,MEMPHIS,TN,38107,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,SHELBY,47157,USA,35.18410056,-90.02344587,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://environment-online.tn.gov:8080/pls/enf_reports/f?p=19035:34001:0:::::,5/2/2019 0:00,IMAGERY,1/3/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DML790000074
-9897034.923,4247441.367,6276,782842,STERICYCLE INC,1590 AIRWAYS BLVD,JACKSON,TN,38301,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,MADISON,47113,USA,35.61256741,-88.90657739,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://environment-online.tn.gov:8080/pls/enf_reports/f?p=19035:34001:0:::::,5/2/2019 0:00,UNVERIFIED,1/3/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TRF570001552
-9161885.328,4330392.035,6277,782843,UNICOI TRANSFER STATION,1250 SCIOTO RD,UNICOI,TN,37692,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,UNICOI,47171,USA,36.21606195,-82.30261622,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://environment-online.tn.gov:8080/pls/enf_reports/f?p=19035:34001:0:::::,5/2/2019 0:00,IMAGERY,1/3/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TRF860001549
-9644489.088,4315064.7,6278,782844,STERICYCLE INC,801 AIRPARK COMMERCE DR,NASHVILLE,TN,37217,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,DAVIDSON,47037,USA,36.10489734,-86.63791956,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://environment-online.tn.gov:8080/pls/enf_reports/f?p=19035:34001:0:::::,5/2/2019 0:00,IMAGERY,1/3/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TRF190001563
