Unnamed: 0,Landfill Name,Physical Address,City,State_x,County,Zip Code,Latitude,Longitude,State_y,"Age-Adjusted Incidence Rate - cases per 100,000",Average Annual Count,Recent Trend,Clean State
2401.0,Wasatch Regional Landfill,8833 North Rowley Road,North Skull Valley,UT,Tooele,84029,40.8411,-112.73333,0,0,0.0,0,0
2399.0,Uintah County/Vernal City LF,"2801 E 500 N at Brush Creek Road
3 mi E of Vernal",Vernal,UT,Uintah,84078,40.465,-109.47222,0,0,0.0,0,0
2402.0,Washington County Landfill,325 N Landfill Road,Washington,UT,Washington,84780,37.1432,-113.445,0,0,0.0,0,0
2403.0,Weber County LF,2599 A Avenue,Ogden,UT,Weber,84401,41.218,-111.99,0,0,0.0,0,0
2409.0,Amherst County Landfill,715 Kentmoor Farm Road,Madison Heights,VA,Amherst,24572,37.4763,-79.0376,0,0,0.0,0,0
2410.0,Atlantic Waste Disposal Inc.,3474 Atlantic Lane,Waverly,VA,Sussex,23890,37.06925,-77.18108000000002,0,0,0.0,0,0
2411.0,Augusta County Service Authority Landfill,749 Christians Creek Road,Staunton,VA,Augusta,24401,38.0795,-79.055,0,0,0.0,0,0
2412.0,Battle Creek Landfill,"806 US-340 South 219 Landfill Drive
7 mi. W of Luray",Luray,VA,Page,22835,38.622,-78.586,0,0,0.0,0,0
2413.0,Bedford City Hylton Site,856 Orange Street,Bedford,VA,Bedford,24523,37.3333,-79.50416,0,0,0.0,0,0
2414.0,Bedford County SLF,"Route 714
Falling Creek Road",Bedford,VA,Bedford,24523,37.309723,-79.502778,0,0,0.0,0,0
2415.0,Bedford County SLF 2,"1060 Recycle Road
off VA Route 43 South",Bedford,VA,Bedford,24523,37.255,-79.4888,0,0,0.0,0,0
2416.0,Bethel LF,100 North Park Lane,Hampton,VA,Hampton city,23666,37.07201,-76.42704,0,0,0.0,0,0
2417.0,Botetourt County Landfill,259 Landfill Road,Troutville,VA,Botetourt,24175,37.47,-80.01,0,0,0.0,0,0
2418.0,Brunswick Waste Management Facility,107 Mallard Crossing Road,Lawrenceville,VA,Brunswick,23868,36.745,-77.8035,0,0,0.0,0,0
2419.0,Campbell County Landfill,427 Livestock Road,Rustburg,VA,Campbell,24588,37.2805,-79.155,0,0,0.0,0,0
2463.0,Region 2000 Regional Landfill - Livestock Road Facility,361 Livestock Road,Rustburg,VA,Campbell,24588,37.278,-79.152,0,0,0.0,0,0
2420.0,Caroline County LF,18280 Lakewood Road,Bowling Green,VA,Caroline,22427,38.06689,-77.32888,0,0,0.0,0,0
2421.0,Carroll-Grayson-Galax SW Authority (CGGSWA) Regional Landfill,162 Landfill Road,Hillsville,VA,Carroll,24343,36.7595,-80.749,0,0,0.0,0,0
2423.0,Charles City County SLF,8000 Chambers Road,Charles City,VA,Charles City,23030,37.43919,-77.13331,0,0,0.0,0,0
2424.0,Chesterfield County Northern Area LF,3200 Warbro Road,Midlothian,VA,Chesterfield,23112,37.4449,-77.6265,0,0,0.0,0,0
2470.0,Shoosmith SLF,11800 Lewis Road,Chester,VA,Chesterfield,23831,37.3512,-77.4956,0,0,0.0,0,0
2425.0,City of Bristol Virginia Integrated Solid Waste Management Facility,2125 Shakesville Road,Bristol,VA,Bristol city,24201,36.6035,-82.1543,0,0,0.0,0,0
2426.0,Concord Turnpike Regional Landfill,2525 Concord Turnpike,Lynchburg,VA,Lynchburg city,24504,37.392,-79.109,0,0,0.0,0,0
2444.0,Lynchburg City LF,2525 Concord Turnpike,Lynchburg,VA,Lynchburg city,24504,37.392,-79.109,0,0,0.0,0,0
2427.0,Corral Farm Landfill,"6438 College Street
8477 Bingham Road",Warrenton,VA,Fauquier,20187,38.6719,-77.7762,0,0,0.0,0,0
2428.0,Danville City SLF,Airport Road South of U.S. 58/360,Danville,VA,Danville city,24543,36.5722,-79.3444,0,0,0.0,0,0
2429.0,Dinwiddie County Landfill,10817 Wheelers Pond Road,Dinwiddie,VA,Dinwiddie,23841,37.12,-77.6205,0,0,0.0,0,0
2430.0,Franklin County SLF,"9340 Virgil H. Goode Highway
Route 220 South",Rocky Mount,VA,Franklin,24151,36.927,-79.8626,0,0,0.0,0,0
2431.0,Frederick County Regional Landfill,"280 Landfill Road
Route 719",Winchester,VA,Frederick,22602,39.1416,-78.0988,0,0,0.0,0,0
2432.0,Greene County Landfill,358 Mays Road,Stanardsville,VA,Greene,22968,38.276,-78.422,0,0,0.0,0,0
2434.0,Hanover 301 LF,7301 Courtland Farm Road,Hanover,VA,Hanover,23069,37.7532,-77.3564,0,0,0.0,0,0
2435.0,I-66 Landfill,4618 West Ox Road,Fairfax,VA,Fairfax,22030,38.852,-77.381,0,0,0.0,0,0
2436.0,I-95 Landfill,9850 Furnace Road,Lorton,VA,Fairfax,22079,38.68809,-77.23734,0,0,0.0,0,0
2437.0,Ivy Material Utilization Center,4576 Dick Woods Road,Charlottesville,VA,Albemarle,22903,38.02083,-78.6533,0,0,0.0,0,0
2438.0,King and Queen Landfill,1000 Iris Road,Little Plymouth,VA,King and Queen,23091,37.665,-76.77,0,0,0.0,0,0
2439.0,King George Landfill Inc.,10376 Bullock Drive,King George,VA,King George,22485,38.26964,-77.30596,0,0,0.0,0,0
2440.0,Livingston Landfill,6241 Massey Road,Spotsylvania,VA,Spotsylvania,22551,38.128,-77.706,0,0,0.0,0,0
2441.0,Loudoun County SLF,21101 Evergreen Mills Road,Leesburg,VA,Loudoun,20175,39.0421,-77.5813,0,0,0.0,0,0
2445.0,Madison District LF,County Road 728 North of Route 60,Cumberland,VA,Cumberland,23040,37.515,-78.2355,0,0,0.0,0,0
2446.0,Maplewood Recycling & Waste Disposal,20221 Maplewood Road,Jetersville,VA,Amelia,23083,37.307,-78.0634,0,0,0.0,0,0
2447.0,Martinsville SLF,225 Arden Circle,Martinsville,VA,Henry,24112,36.718,-79.846,0,0,0.0,0,0
2448.0,Mecklenburg County LF,518 Landfill Road,Baskerville,VA,Mecklenburg,23915,36.684923,-78.318872,0,0,0.0,0,0
2475.0,SRPSA Butcher Creek Landfill,4803 Highway 92,Chase City,VA,Mecklenburg,23924,36.725,-78.44,0,0,0.0,0,0
2449.0,Menchville Road Landfill,513 Oyster Point Road,Newport News,VA,Newport News city,23602,37.094599,-76.52714399999998,0,0,0.0,0,0
2453.0,Newport News City Landfill No. 2,"15110 Warwick Boulevard
550 Atkinson Way",Newport News,VA,Newport News city,23608,37.1475,-76.539,0,0,0.0,0,0
2450.0,Mid-County Landfill,555 Authority Drive,Christiansburg,VA,Montgomery,24073,37.1709,-80.4107,0,0,0.0,0,0
2451.0,Middle Peninsula Landfill,3714 Waste Management Way,Saluda,VA,Gloucester,23149,37.5202,-76.6201,0,0,0.0,0,0
2452.0,New River Resource Authority SWMF,7100 Cloyd's Mountain Road,Dublin,VA,Pulaski,24084,37.1975,-80.685,0,0,0.0,0,0
2455.0,Nottoway County Sanitary Landfill - Blackstone,349 Livestock Road,Blackstone,VA,Nottoway,23824,37.113699,-78.018805,0,0,0.0,0,0
2456.0,Old Dominion LF,2001 Charles City Road,Richmond,VA,Henrico,23231,37.508,-77.376,0,0,0.0,0,0
2464.0,Richmond Landfill,2325 Charles City Road,Richmond,VA,Henrico,23231,37.5091,-77.3611,0,0,0.0,0,0
2473.0,Springfield Road LF,10600 Fords Country Lane,Glen Allen,VA,Henrico,23060,37.67917,-77.5661,0,0,0.0,0,0
2457.0,Orange County Landfill,11530 Porter Road Route 625,Orange,VA,Orange,22960,38.245727,-78.03387099999998,0,0,0.0,0,0
2460.0,Pittsylvania County Landfill,382 Rainbow Lane,Dry Fork,VA,Pittsylvania,24549,36.767,-79.4135,0,0,0.0,0,0
2461.0,Prince Edward County SLF,"130 Trashmore Road
off Route 648, 7 mi west of Farmville",Farmville,VA,Prince Edward,23901,37.285,-78.488,0,0,0.0,0,0
2462.0,Prince William County Sanitary Landfill,14811 Dumfries Road,Manassas,VA,Prince William,20112,38.63800000000001,-77.422,0,0,0.0,0,0
2465.0,Roanoke Regional Landfill,3442 Rutrough Road,Roanoke,VA,Roanoke,24014,37.24722,-79.86805600000002,0,0,0.0,0,0
2471.0,Smith Gap Regional Landfill,8484 Bradshaw Road,Salem,VA,Roanoke,24153,37.29,-80.214,0,0,0.0,0,0
2466.0,Rockbridge County SLF,231 Landfill Road,Buena Vista,VA,Rockbridge,24416,37.76936,-79.35802,0,0,0.0,0,0
2467.0,Rockingham County Landfill,2400 Grassy Creek Road,Harrisonburg,VA,Rockingham,22801,38.399,-78.8811,0,0,0.0,0,0
2468.0,Scott County Sanitary LF,596 Landfill Lane,Gate City,VA,Scott,24251,36.638362,-82.566805,0,0,0.0,0,0
2469.0,Shenandoah County LF,"349 Landfill Road
off U.S. Hwy 11",Edinburg,VA,Shenandoah,22824,38.8433,-78.5508,0,0,0.0,0,0
2472.0,South Boston Sanitary LF,2411 Younger Avenue,South Boston,VA,Halifax,24592,36.71878,-78.900998,0,0,0.0,0,0
2474.0,SPSA Regional LF,1 Bob Foeller Drive,Suffolk,VA,Suffolk city,23434,36.759,-76.52199999999998,0,0,0.0,0,0
2476.0,Stafford County LF,489 Eskimo Hill Road,Stafford,VA,Stafford,22554,38.385,-77.4125,0,0,0.0,0,0
2477.0,Tazewell County Landfill,245 Lynn Hollow Road,North Tazewell,VA,Tazewell,24630,37.185,-81.444,0,0,0.0,0,0
2478.0,Tri-City Regional Landfill,390 Industrial Drive,Petersburg,VA,Petersburg city,23803,37.24,-77.378,0,0,0.0,0,0
2479.0,Virginia Beach Landfill No. 2,1989 Jake Sears Road,Virginia Beach,VA,Virginia Beach city,23464,36.785,-76.205,0,0,0.0,0,0
2483.0,Brattleboro,327 Old Ferry Road,Brattleboro,VT,Windham,5301,42.8948,-72.5401,0,0,0.0,0,0
2487.0,Moretown Landfill Inc.,19 Kaiser Drive,Waterbury,VT,Washington,5676,44.31100000000001,-72.7025,0,0,0.0,0,0
2488.0,NEWSVT Landfill,"21 Landfill Lane
off Airport Road",Newport,VT,Orleans,5855,44.908583,-72.2215,0,0,0.0,0,0
2496.0,Cathcart LF,"8915 Cathcart Way
off Highway 9, S of Snohomish",Snohomish,WA,Snohomish,98296,47.870676,-122.12191599999998,0,0,0.0,0,0
2497.0,Cedar Hills Regional LF,16645 228th Avenue SE,Maple Valley,WA,King,98038,47.442,-122.06,0,0,0.0,0,0
2511.0,Hobart LF,24041 276th Avenue SE,Maple Valley,WA,King,98038,47.3885,-121.974,0,0,0.0,0,0
2515.0,Kent Highlands LF,23076 Military Road South,Kent,WA,King,98032,47.393,-122.2882,0,0,0.0,0,0
2543.0,Vashon LF,18910 Westside Highway SW,Vashon Island,WA,King,98038,47.4368,-122.5,0,0,0.0,0,0
2499.0,Centralia LF,1313 S. Tower Avenue,Centralia,WA,Lewis,98531,46.696669,-122.9633,0,0,0.0,0,0
2500.0,Cheyne Road LF,4970 Cheyne Road,Zillah,WA,Yakima,98953,46.478451,-120.268898,0,0,0.0,0,0
2541.0,Terrace Heights LF,7151 Roza Hill Drive,Yakima,WA,Yakima,98901,46.60617,-120.4052,0,0,0.0,0,0
2501.0,Cowlitz County Headquarters Landfill,3434 South Silver Lake Road,Castle Rock,WA,Cowlitz,98611,46.248725,-122.778109,0,0,0.0,0,0
2502.0,Cowlitz County Landfill,85 Tennant Way,Longview,WA,Cowlitz,98632,46.108,-122.905,0,0,0.0,0,0
2505.0,Ephrata LF,"3803 Neva Lake Road, NW
off Highway 28",Ephrata,WA,Grant,98823,47.27,-119.574,0,0,0.0,0,0
2506.0,Fort Lewis LF #5,Dupont-Steilacoom Road,Joint Base Lewis-McChord,WA,Pierce,98433,47.118,-122.631,0,0,0.0,0,0
2510.0,Hidden Valley LF,17925 Meridian Street East,Puyallup,WA,Pierce,98375,47.0943,-122.2937,0,0,0.0,0,0
2516.0,Land Recovery Landfill,30919 Meridian Street East,Graham,WA,Pierce,98338,46.971,-122.2905,0,0,0.0,0,0
2531.0,Purdy LF,14515 54th Avenue NW,Gig Harbor,WA,Pierce,98335,47.39100000000001,-122.611,0,0,0.0,0,0
2540.0,Tacoma City Solid Waste Facility,3510 S. Mullen Street,Tacoma,WA,Pierce,98409,47.23,-122.499,0,0,0.0,0,0
2508.0,Greater Wenatchee LF,191 Webb Road S,East Wenatchee,WA,Douglas,98802,47.4042,-120.1704,0,0,0.0,0,0
2513.0,Horn Rapids Landfill,3102 Twin Bridges Road,Richland,WA,Benton,99352,46.346,-119.346,0,0,0.0,0,0
2514.0,Inman LF,920 Inman Lane,Bow,WA,Skagit,98232,48.51,-122.4336,0,0,0.0,0,0
2517.0,Leichner LF,9411 NE 94th Avenue,Vancouver,WA,Clark,98662,45.6903,-122.5758,0,0,0.0,0,0
2522.0,Northside LF,5502 W. Nine Mile Road,Spokane,WA,Spokane,99208,47.727,-117.4897,0,0,0.0,0,0
2527.0,"Olympic View Sanitary LF, Inc. (OVSL)",10015 SW Barney White Road,Port Orchard,WA,Kitsap,98367,47.50100000000001,-122.782,0,0,0.0,0,0
2530.0,Port Angeles SLF,3501 W 18th Street,Port Angeles,WA,Clallam,98362,48.13162,-123.51769,0,0,0.0,0,0
2532.0,Rainbow Valley LF,Highway 105,Raymond,WA,Pacific,98577,46.71,-123.823,0,0,0.0,0,0
2533.0,Roosevelt Regional MSW Landfill,500 Roosevelt Grade Road,Roosevelt,WA,Klickitat,99356,45.805,-120.174,0,0,0.0,0,0
2539.0,Sudbury Road LF,414 Landfill Road,Walla Walla,WA,Walla Walla,99362,46.075,-118.41,0,0,0.0,0,0
2542.0,Thurston County Waste and Recovery Center,2418 Hogum Bay Road N.E.,Olympia,WA,Thurston,98516,47.0671,-122.7646,0,0,0.0,0,0
2546.0,Adams County Resource Recovery LF,1420 State Road 21,Friendship,WI,Adams,53934,44.02489,-89.84648,0,0,0.0,0,0
2547.0,Advanced Disposal Cranberry Creek Landfill LLC,2510 Engel Road,Wisconsin Rapids,WI,Wood,54495,44.40918,-89.85481999999998,0,0,0.0,0,0
2548.0,Advanced Disposal Emerald Park Landfill LLC,W124 S10629 S 124th Street,Muskego,WI,Waukesha,53150,42.851000000000006,-88.0745,0,0,0.0,0,0
2579.0,Orchard Ridge RDF,W124 N9355 Boundary Road,Menomonee Falls,WI,Waukesha,53051,43.188,-88.0765,0,0,0.0,0,0
2601.0,WMWI Stone Ridge Recycling and Disposal,S82 W21595 Wauer Lane,Muskego,WI,Waukesha,53150,42.893674,-88.18643,0,0,0.0,0,0
2549.0,Advanced Disposal Glacier Ridge Landfill LLC,N7296 County Road V,Horicon,WI,Dodge,53032,43.465,-88.555,0,0,0.0,0,0
2550.0,Advanced Disposal Hickory Meadows Landfill LLC,W3105 Schneider Road,Hilbert,WI,Calumet,54129,44.105,-88.19200000000002,0,0,0.0,0,0
2551.0,Advanced Disposal Mallard Ridge Landfill Inc.,W8470 State Road 11,Delavan,WI,Walworth,53115,42.64412,-88.7218,0,0,0.0,0,0
2594.0,Troy Area Landfill,N. 7617 Highway 120,East Troy,WI,Walworth,53120,42.766345,-88.40651,0,0,0.0,0,0
2552.0,Advanced Disposal Seven Mile Creek Landfill,8001 Olson Drive,Eau Claire,WI,Eau Claire,54703,44.8375,-91.3672,0,0,0.0,0,0
2553.0,Brown County East LF,3800 Heritage Road,De Pere,WI,Brown,54115,44.412,-88.014,0,0,0.0,0,0
2554.0,Brown County West LF,3734 Mason Street,Oneida,WI,Brown,54155,44.5122,-88.1545,0,0,0.0,0,0
2555.0,Dane County LF #1-Verona,6718 E. Verona Avenue,Verona,WI,Dane,53593,42.9928,-89.5261,0,0,0.0,0,0
2556.0,Dane County LF #2-Rodefeld,7102 U.S. Highway 12 & 18,Madison,WI,Dane,53718,43.045,-89.25399999999998,0,0,0.0,0,0
2557.0,Deer Track Park Landfill,N6756 Waldmann Lane,Watertown,WI,Jefferson,53094,43.0869,-88.7566,0,0,0.0,0,0
2565.0,Janesville City/Rock County Landfill,525 Blackbridge Road,Janesville,WI,Rock,53545,42.7046,-89.0218,0,0,0.0,0,0
2566.0,Kestrel Hawk Landfill,1989 Oakes Road,Racine,WI,Racine,53406,42.7074,-87.8703,0,0,0.0,0,0
2567.0,Kewaunee County Solid Waste Balefill,E3726 County Road L,Kewaunee,WI,Kewaunee,54216,44.4323,-87.5628,0,0,0.0,0,0
2568.0,La Crosse County Landfill,"3200 Berlin Drive
6500 State Road 16",La Crosse,WI,La Crosse,54601,43.878,-91.157,0,0,0.0,0,0
2569.0,Lake Area Landfill,W5987 County Hwy D,Sarona,WI,Washburn,54870,45.68899999999999,-91.831,0,0,0.0,0,0
2570.0,Lincoln County SLF,N4570 Landfill Lane,Merrill,WI,Lincoln,54452,45.2852,-89.6058,0,0,0.0,0,0
2571.0,Marathon County Landfill,18500 East Highway 29,Ringle,WI,Marathon,54471,44.890439,-89.384867,0,0,0.0,0,0
2572.0,Marinette/Oconto County LF,N7785 Shaffer Road,Marinette,WI,Marinette,54114,45.24771,-88.0897,0,0,0.0,0,0
2574.0,Metro RDF,10712 South 124th Street,Franklin,WI,Milwaukee,53132,42.84951,-88.065,0,0,0.0,0,0
2576.0,Moccasin Mike SLF,"15 Moccasin Mike Road
off Hwy 53 and 2",Superior,WI,Douglas,54880,46.67100000000001,-91.9665,0,0,0.0,0,0
2580.0,Outagamie County LF,1419 Holland Road,Appleton,WI,Outagamie,54911,44.2872,-88.3487,0,0,0.0,0,0
2581.0,Pheasant Run Recycling and Disposal Facility,19414 60th Street,Bristol,WI,Kenosha,53104,42.58275,-88.04383,0,0,0.0,0,0
2583.0,Portage County Sanitary Landfill,1430 County Road QQ,Custer,WI,Portage,54423,44.5173,-89.3955,0,0,0.0,0,0
2586.0,Ridgeview RDF,6207 Hempton Lake Road,Whitelaw,WI,Manitowoc,54247,44.1725,-87.8418,0,0,0.0,0,0
2587.0,Ridgeville Site I,20448 Junco Road,Norwalk,WI,Monroe,54648,43.87300000000001,-90.583,0,0,0.0,0,0
2588.0,Ridgeville Site II,20448 Junco Road,Norwalk,WI,Monroe,56648,43.87300000000001,-90.578,0,0,0.0,0,0
2591.0,Sauk County SLF,E8795B Evergreen Lane,Baraboo,WI,Sauk,53913,43.5184,-89.87799999999999,0,0,0.0,0,0
2592.0,Sheboygan Falls City LF,111 Hamann Drive,Sheboygan Falls,WI,Sheboygan,53085,43.7435,-87.8209,0,0,0.0,0,0
2593.0,Timberline Trail Recycling & Disposal Facility,N4581 N. Hutchinson Road,Weyerhaeuser,WI,Rusk,54895,45.45417,-91.35838,0,0,0.0,0,0
2596.0,Valley Trail Recycling & Disposal Facility,N9101 Willard Road,Berlin,WI,Green Lake,54923,43.95983,-88.90632,0,0,0.0,0,0
2599.0,Winnebago County Snell Road Landfill,"3390 Walter Street
1955 West Snell Road",Oshkosh,WI,Winnebago,54904,44.06,-88.565,0,0,0.0,0,0
2600.0,Winnebago County Sunnyview Landfill,"100 W County Road Y
Off Highway 76",Oshkosh,WI,Winnebago,54901,44.08261,-88.54592,0,0,0.0,0,0
2603.0,Brooke County LF (Subtitle D),"1118 Petrillo Road
Harmon Creek Road RD2 Box 410",Colliers,WV,Brooke,26035,40.38123,-80.57751,0,0,0.0,0,0
2604.0,City of Charleston Landfill,741 South Park Road,Charleston,WV,Kanawha,25304,38.31279,-81.61854,0,0,0.0,0,0
2605.0,Copper Ridge LF,Route 7,Capels,WV,McDowell,24801,37.48,-81.6,0,0,0.0,0,0
2606.0,Disposal Service Inc. Landfill,1100 State Route 34 South,Hurricane,WV,Putnam,25526,38.405,-82.01899999999998,0,0,0.0,0,0
2620.0,Sycamore Landfill,4301 Sycamore Ridge Road,Hurricane,WV,Putnam,25526,38.3995,-82.025,0,0,0.0,0,0
2607.0,Elkins Landfill,"Rte 151 towards Buckhannon
2 miles from Route 33",Elkins,WV,Randolph,26241,38.929,-79.98655,0,0,0.0,0,0
2608.0,Greenbrier County Landfill,Harper Road PO Box 1664,Lewisburg,WV,Greenbrier,24901,37.8276,-80.3793,0,0,0.0,0,0
2609.0,Ham Sanitary Landfill Inc.,1 Bozoo Road,Peterstown,WV,Monroe,24963,37.43632,-80.76918,0,0,0.0,0,0
2610.0,LCS Services Landfill,911 Allensville Road,Hedgesville,WV,Berkeley,25427,39.57302,-77.98788,0,0,0.0,0,0
2611.0,Meadowfill Landfill,1488 Dawson Drive,Bridgeport,WV,Harrison,26330,39.33861,-80.25694,0,0,0.0,0,0
2618.0,S & S Grading Inc. Landfill,4439 Good Hope Pike,Clarksburg,WV,Harrison,26301,39.22057,-80.40831999999997,0,0,0.0,0,0
2612.0,Mercer County Landfill,"749 Frontage Road
Shelter Road",Princeton,WV,Mercer,24740,37.33199000000001,-81.12496999999998,0,0,0.0,0,0
2614.0,Northwestern Landfill,"510 E. Dry Run Road
off Highway 50",Parkersburg,WV,Wood,26104,39.24923,-81.49249,0,0,0.0,0,0
2616.0,Pocahontas County Landfill,Route 28 about 5 miles from Route 39,Dunmore,WV,Pocahontas,24954,38.279,-79.9365,0,0,0.0,0,0
2617.0,Raleigh County SWA Landfill,"200 Fernandez Drive
918 Ragland Road",Beckley,WV,Raleigh,25801,37.8167,-81.1631,0,0,0.0,0,0
2619.0,Short Creek Sanitary Landfill,258 North Fork Road,Wheeling,WV,Ohio,26003,40.14831,-80.64112,0,0,0.0,0,0
2621.0,Tucker County Landfill,284 Landfill Road,Davis,WV,Tucker,26260,39.142,-79.47,0,0,0.0,0,0
2623.0,Wetzel County Landfill,"Cider Run Route 1, Box 156A",New Martinsville,WV,Wetzel,26155,39.60502,-80.85639,0,0,0.0,0,0
2624.0,Campbell County Landfill No.2,909 Westover County Road,Gillette,WY,Campbell,82718,44.28100000000001,-105.512,0,0,0.0,0,0
2625.0,Casper Balefill,1886 N. Station Road,Evansville,WY,Natrona,82636,42.873192,-106.283097,0,0,0.0,0,0
2626.0,Cheyenne Landfill,1461 Happy Jack Road,Cheyenne,WY,Laramie,82009,41.135,-105.005,0,0,0.0,0,0
2627.0,Eastern Laramie County SWDD,4990 CR 216,Burns,WY,Laramie,82053,41.230852,-104.336488,0,0,0.0,0,0
2628.0,Sheridan Existing Landfill,83 East Ridge Road,Sheridan,WY,Sheridan,82801,44.804335,-106.923406,0,0,0.0,0,0
0.0,0,0,0,0,Los Angeles County,0,0.0,0.0, California,380.3,39939.0,falling,CA
0.0,0,0,0,0,Cook County,0,0.0,0.0, Illinois,448.9,25748.0,falling,IL
0.0,0,0,0,0,Maricopa County,0,0.0,0.0, Arizona,394.2,17933.0,falling,AZ
0.0,0,0,0,0,Harris County,0,0.0,0.0, Texas,395.1,15735.0,falling,TX
0.0,0,0,0,0,San Diego County,0,0.0,0.0, California,417.7,14412.0,falling,CA
0.0,0,0,0,0,Orange County,0,0.0,0.0, California,407.5,14072.0,falling,CA
0.0,0,0,0,0,Miami-Dade County,0,0.0,0.0, Florida,423.1,13536.0,falling,FL
0.0,0,0,0,0,Kings County,0,0.0,0.0, New York,445.7,12044.0,falling,NY
0.0,0,0,0,0,Queens County,0,0.0,0.0, New York,423.5,11239.0,falling,NY
0.0,0,0,0,0,Broward County,0,0.0,0.0, Florida,449,10313.0,falling,FL
0.0,0,0,0,0,Wayne County,0,0.0,0.0, Michigan,503.1,10298.0,falling,MI
0.0,0,0,0,0,Riverside County,0,0.0,0.0, California,402.8,10046.0,falling,CA
0.0,0,0,0,0,King County,0,0.0,0.0, Washington,446.8,9969.0,falling,WA
0.0,0,0,0,0,Suffolk County,0,0.0,0.0, New York,536.1,9819.0,falling,NY
0.0,0,0,0,0,Dallas County,0,0.0,0.0, Texas,421.1,9700.0,stable,TX
0.0,0,0,0,0,Palm Beach County,0,0.0,0.0, Florida,442.9,9678.0,stable,FL
0.0,0,0,0,0,Nassau County,0,0.0,0.0, New York,509.9,8862.0,falling,NY
0.0,0,0,0,0,Clark County,0,0.0,0.0, Nevada,386.4,8804.0,stable,NV
0.0,0,0,0,0,New York County,0,0.0,0.0, New York,454.8,8623.0,falling,NY
0.0,0,0,0,0,Philadelphia County,0,0.0,0.0, Pennsylvania,500.8,8258.0,falling,PA
0.0,0,0,0,0,Tarrant County,0,0.0,0.0, Texas,437.7,8096.0,falling,TX
0.0,0,0,0,0,Middlesex County,0,0.0,0.0, Massachusetts,441.1,8027.0,falling,MA
0.0,0,0,0,0,Allegheny County,0,0.0,0.0, Pennsylvania,487.8,7927.0,falling,PA
0.0,0,0,0,0,San Bernardino County,0,0.0,0.0, California,401.5,7925.0,falling,CA
0.0,0,0,0,0,Cuyahoga County,0,0.0,0.0, Ohio,478.6,7772.0,falling,OH
0.0,0,0,0,0,Santa Clara County,0,0.0,0.0, California,386,7720.0,falling,CA
0.0,0,0,0,0,Oakland County,0,0.0,0.0, Michigan,480.9,7343.0,falling,MI
0.0,0,0,0,0,Pinellas County,0,0.0,0.0, Florida,473,7148.0,stable,FL
0.0,0,0,0,0,Bexar County,0,0.0,0.0, Texas,393,7118.0,falling,TX
0.0,0,0,0,0,Hillsborough County,0,0.0,0.0, Florida,478,7014.0,falling,FL
0.0,0,0,0,0,Sacramento County,0,0.0,0.0, California,433.3,6900.0,falling,CA
0.0,0,0,0,0,Alameda County,0,0.0,0.0, California,391.5,6829.0,falling,CA
0.0,0,0,0,0,Erie County,0,0.0,0.0, New York,542.4,6402.0,stable,NY
0.0,0,0,0,0,Bronx County,0,0.0,0.0, New York,441.9,6306.0,falling,NY
0.0,0,0,0,0,St. Louis County,0,0.0,0.0, Missouri,473,6053.0,falling,MO
0.0,0,0,0,0,Westchester County,0,0.0,0.0, New York,480.7,5771.0,falling,NY
0.0,0,0,0,0,Franklin County,0,0.0,0.0, Ohio,464.4,5658.0,falling,OH
0.0,0,0,0,0,Bergen County,0,0.0,0.0, New Jersey,472.4,5571.0,falling,NJ
0.0,0,0,0,0,Contra Costa County,0,0.0,0.0, California,423.3,5512.0,falling,CA
0.0,0,0,0,0,Macomb County,0,0.0,0.0, Michigan,494.7,5320.0,falling,MI
0.0,0,0,0,0,Orange County,0,0.0,0.0, Florida,422,5262.0,falling,FL
0.0,0,0,0,0,Fairfield County,0,0.0,0.0, Connecticut,468.3,5240.0,stable,CT
0.0,0,0,0,0,Hartford County,0,0.0,0.0, Connecticut,464.2,5173.0,falling,CT
0.0,0,0,0,0,Duval County,0,0.0,0.0, Florida,523.8,5161.0,stable,FL
0.0,0,0,0,0,New Haven County,0,0.0,0.0, Connecticut,474.3,5084.0,falling,CT
0.0,0,0,0,0,Honolulu County,0,0.0,0.0, Hawaii,428.8,5073.0,stable,HI
0.0,0,0,0,0,Montgomery County,0,0.0,0.0, Pennsylvania,484.1,5041.0,falling,PA
0.0,0,0,0,0,Baltimore County,0,0.0,0.0, Maryland,492,5024.0,stable,MD
0.0,0,0,0,0,Pima County,0,0.0,0.0, Arizona,386.9,5007.0,falling,AZ
0.0,0,0,0,0,DuPage County,0,0.0,0.0, Illinois,461.2,4918.0,falling,IL
0.0,0,0,0,0,Milwaukee County,0,0.0,0.0, Wisconsin,494.1,4918.0,stable,WI
0.0,0,0,0,0,Lee County,0,0.0,0.0, Florida,417.8,4894.0,falling,FL
0.0,0,0,0,0,Jefferson County,0,0.0,0.0, Kentucky,525.5,4728.0,falling,KY
0.0,0,0,0,0,Monroe County,0,0.0,0.0, New York,504.7,4598.0,stable,NY
0.0,0,0,0,0,Worcester County,0,0.0,0.0, Massachusetts,470.8,4544.0,falling,MA
0.0,0,0,0,0,Montgomery County,0,0.0,0.0, Maryland,381.2,4517.0,falling,MD
0.0,0,0,0,0,Fulton County,0,0.0,0.0, Georgia,467.7,4512.0,falling,GA
0.0,0,0,0,0,Ocean County,0,0.0,0.0, New Jersey,521.2,4511.0,falling,NJ
0.0,0,0,0,0,Shelby County,0,0.0,0.0, Tennessee,460.3,4506.0,stable,TN
